id,img,label,text,img_exists,Cleaned_Text
80425,img/80425.png,0,the guy who created the joke the jokers,True,the guy who created the joke the jokers
20195,img/20195.png,1,when you dont stir the nesquick powder in your milk enough,True,when you dont stir the nesquick powder in your milk enough
43185,img/43185.png,0,it's obvious that he's thinking about another girl i can't believe that the lamb's bride has been the new jerusalem this whole time,True,it's obvious that he's thinking about another girl i can't believe that the lamb's bride has been the new jerusalem this whole time
3615,img/03615.png,0,joke time 3 muslims walk into a bar.,True,joke time 3 muslims walk into a bar.
5148,img/05148.png,1,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it,True,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it
41679,img/41679.png,1,let me play with the muslims,True,let me play with the muslims
51708,img/51708.png,0,i offered her a penny for her thoughts she gave me change,True,i offered her a penny for her thoughts she gave me change
57490,img/57490.png,0,oh you decided not to use a condom? tell me more why it's her falt that you got chlamydia,True,oh you decided not to use a condom? tell me more why it's her falt that you got chlamydia
76924,img/76924.png,0,in norway we work after dinner,True,in norway we work after dinner
47569,img/47569.png,1,"what is that wonderful smell? it smells like.... caramel! oh, today we burnt the diabetics",True,"what is that wonderful smell? it smells like.... caramel! oh, today we burnt the diabetics"
75209,img/75209.png,1,sea monkeys,True,sea monkeys
61527,img/61527.png,0,handjobs sold seperately,True,handjobs sold seperately
41087,img/41087.png,0,"when i see people who post ""punch a nazi"" in person. im a nazi, gregg are you gonna punch me???",True,"when i see people who post ""punch a nazi"" in person. im a nazi, gregg are you gonna punch me???"
91845,img/91845.png,0,kids enjoying some underwater diving,True,kids enjoying some underwater diving
56128,img/56128.png,1,3 jewish prisoners after being liberated by the ussr (auschwitz 1945 colorized),True,3 jewish prisoners after being liberated by the ussr (auschwitz 1945 colorized)
18236,img/18236.png,1,"shoot boy, i ain't racist i've got four black tires and a color tv",True,"shoot boy, i ain't racist i've got four black tires and a color tv"
74890,img/74890.png,1,when the dishwasher isn't working properly and you have no tecnical knowledge whatsoever so you just decide to talk to it and hope it starts working good luck,True,when the dishwasher isn't working properly and you have no tecnical knowledge whatsoever so you just decide to talk to it and hope it starts working good luck
40759,img/40759.png,0,jew jerky: leave out in the sun until all moisture is gone store in a cool dark place for 3 days,True,jew jerky: leave out in the sun until all moisture is gone store in a cool dark place for 3 days
41037,img/41037.png,1,"been here 3 months, gets $1 400 /wk from the government been here 6 generations, gets loan to be repaid in full from the government",True,"been here 3 months, gets $1 400 /wk from the government been here 6 generations, gets loan to be repaid in full from the government"
5672,img/05672.png,0,i pushed my life alert necklace now i'm waiting on those sexy emt guys to show up,True,i pushed my life alert necklace now i'm waiting on those sexy emt guys to show up
95064,img/95064.png,0,hey this bag only weighs .8 it's graam!,True,hey this bag only weighs .8 it's graam!
13986,img/13986.png,1,this one time at camp we got so baked,True,this one time at camp we got so baked
43190,img/43190.png,0,"i don't know man, i just... i just wanna dance",True,"i don't know man, i just... i just wanna dance"
47518,img/47518.png,1,my sandwich- maker is very slow today,True,my sandwich- maker is very slow today
92768,img/92768.png,1,police training 101 only shoot the black,True,police training 101 only shoot the black
45208,img/45208.png,0,when your vegan boyfriend tries to change a flat tire,True,when your vegan boyfriend tries to change a flat tire
75290,img/75290.png,1,"likes to play games with friends favorite game is called ""child soldiers""",True,"likes to play games with friends favorite game is called ""child soldiers"""
18052,img/18052.png,0,when you're looking cute as hell at the gym,True,when you're looking cute as hell at the gym
46238,img/46238.png,0,one does not simply believe it's not butter,True,one does not simply believe it's not butter
40716,img/40716.png,0,when someone thinks it's okay to fuck with you b/c they think you're all love & light i will stab u in the neck susan,True,when someone thinks it's okay to fuck with you b/c they think you're all love & light i will stab u in the neck susan
74061,img/74061.png,1,when ancestry.com tells me that i'm 0.1% german rev up those fryers,True,when ancestry.com tells me that i'm 0.1% german rev up those fryers
51387,img/51387.png,1,'' wing wing wing '',True,'' wing wing wing ''
30527,img/30527.png,1,look ma no hands!,True,look ma no hands!
35048,img/35048.png,1,god does not make people homosexuals or transgendered or sinners of any kind. sin in fallen humanity does,True,god does not make people homosexuals or transgendered or sinners of any kind. sin in fallen humanity does
65741,img/65741.png,1,where's jaws when you need him ?,True,where's jaws when you need him ?
52761,img/52761.png,1,"attention ladies: it's football season!!! bring him a sammich, get him a beer, get a hobby & stfu til valentine's day!",True,"attention ladies: it's football season!!! bring him a sammich, get him a beer, get a hobby & stfu til valentine's day!"
47531,img/47531.png,0,yes i have changed i realized i was fucking up and changes had to be made,True,yes i have changed i realized i was fucking up and changes had to be made
58476,img/58476.png,0,how to cook turkey in usa how to cook turkey in romania,True,how to cook turkey in usa how to cook turkey in romania
71086,img/71086.png,0,im arrested and im in trouble,True,im arrested and im in trouble
84620,img/84620.png,1,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,True,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse
35671,img/35671.png,1,jews: *exist* hitler: there's enough goofy gas for everyone,True,jews: *exist* hitler: there's enough goofy gas for everyone
70562,img/70562.png,0,indian accent finally finding the right tutorial you need,True,indian accent finally finding the right tutorial you need
58674,img/58674.png,0,when cops see an unarmed black youth:,True,when cops see an unarmed black youth:
8641,img/08641.png,0,caitlyn jenner is kylie jenners transexual biological father,True,caitlyn jenner is kylie jenners transexual biological father
54038,img/54038.png,0,old times were brutal,True,old times were brutal
87263,img/87263.png,1,trump the messiah of white trash racists,True,trump the messiah of white trash racists
84209,img/84209.png,0,what if the government funded adoptions instead of abortions,True,what if the government funded adoptions instead of abortions
31406,img/31406.png,0,stephen hawking defended the use of animals is medical research,True,stephen hawking defended the use of animals is medical research
74198,img/74198.png,1,big bird scolds the negores for even daring to think that they were allowed to ride on a bus,True,big bird scolds the negores for even daring to think that they were allowed to ride on a bus
70851,img/70851.png,1,"feeling cute might fuck a tranny later, idk",True,"feeling cute might fuck a tranny later, idk"
49618,img/49618.png,0,if elected i will institute gun control by executive action well i was going to say that you just blew your chances but then i remembered that's how you got started in politics,True,if elected i will institute gun control by executive action well i was going to say that you just blew your chances but then i remembered that's how you got started in politics
61347,img/61347.png,0,a few minutes after eating taco bell,True,a few minutes after eating taco bell
21936,img/21936.png,0,the best revenge is leaving somebody completely tf alone,True,the best revenge is leaving somebody completely tf alone
79280,img/79280.png,0,manual tranny automatic tranny rebuilt tranny,True,manual tranny automatic tranny rebuilt tranny
71380,img/71380.png,1,we should learn from ocean how to treat refugees,True,we should learn from ocean how to treat refugees
29463,img/29463.png,0,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural",True,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural"
49725,img/49725.png,0,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?",True,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?"
58176,img/58176.png,0,"remember when illegal aliens just wanted to just go home? now they want free food, healthcare, and housing",True,"remember when illegal aliens just wanted to just go home? now they want free food, healthcare, and housing"
42315,img/42315.png,0,half of trump supporters are deplorable! half of your supporters are deportable,True,half of trump supporters are deplorable! half of your supporters are deportable
15298,img/15298.png,0,kim jong un had more during their debate american flags on display than the leftists did,True,kim jong un had more during their debate american flags on display than the leftists did
35017,img/35017.png,0,three k's a day keeps you fat haha,True,three k's a day keeps you fat haha
48216,img/48216.png,0,can you send a few dozen more officers please about his rights he's talking,True,can you send a few dozen more officers please about his rights he's talking
23158,img/23158.png,1,therapy dogs are now being trained to console rape victims of muslims,True,therapy dogs are now being trained to console rape victims of muslims
68713,img/68713.png,0,dad?!? the dishwasher and the sandwichmaker are on the fritz again,True,dad?!? the dishwasher and the sandwichmaker are on the fritz again
18257,img/18257.png,0,"men need walmarts sure they are dirty but, when you're inside one at 4am you think ""i'm glad these are here""",True,"men need walmarts sure they are dirty but, when you're inside one at 4am you think ""i'm glad these are here"""
98425,img/98425.png,1,when your moms plastic and you're a spastic tragedy!!,True,when your moms plastic and you're a spastic tragedy!!
79385,img/79385.png,0,"well judge, made me do it all remember it was me who first said was kenyan",True,"well judge, made me do it all remember it was me who first said was kenyan"
16874,img/16874.png,0,that's a little racist,True,that's a little racist
79425,img/79425.png,0,remember 9/11,True,remember 9/11
12784,img/12784.png,0,when your chinese food shows up completely uncooked,True,when your chinese food shows up completely uncooked
89314,img/89314.png,0,come here you big cup of beautiful coffee and lie to me about how much we are going to get done today,True,come here you big cup of beautiful coffee and lie to me about how much we are going to get done today
23940,img/23940.png,0,monkeys often pick bugs off each other to snack on,True,monkeys often pick bugs off each other to snack on
49153,img/49153.png,1,when a porkistani nibba needs sex let me handle it,True,when a porkistani nibba needs sex let me handle it
49810,img/49810.png,0,embrace the freedom of speech,True,embrace the freedom of speech
18294,img/18294.png,0,"when trump says ""i'll pay americans just for agreeignt to have a wall built""",True,"when trump says ""i'll pay americans just for agreeignt to have a wall built"""
61257,img/61257.png,0,"my kid, when i say, ""stop, you're gonna get hurt!"" 10 seconds later..",True,"my kid, when i say, ""stop, you're gonna get hurt!"" 10 seconds later.."
50372,img/50372.png,1,he said he a lil' bad ass so i hate this tendies in front of him,True,he said he a lil' bad ass so i hate this tendies in front of him
23416,img/23416.png,0,michelle obama sighted sun bathing in afghanistan,True,michelle obama sighted sun bathing in afghanistan
96127,img/96127.png,0,"then i grabbed the booty like, yahhhhhh",True,"then i grabbed the booty like, yahhhhhh"
63578,img/63578.png,0,i don't think he understands the gravity of his situation,True,i don't think he understands the gravity of his situation
17458,img/17458.png,1,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?",True,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
78302,img/78302.png,0,when you found your wife is cheating on you ya allah,True,when you found your wife is cheating on you ya allah
6725,img/06725.png,0,"open's inbox ""let me suck your dick"" opens profile: it's your crazy ex gf",True,"open's inbox ""let me suck your dick"" opens profile: it's your crazy ex gf"
18546,img/18546.png,0,when the weed hits you hard,True,when the weed hits you hard
29675,img/29675.png,1,remember behind every one of us is a police,True,remember behind every one of us is a police
73814,img/73814.png,0,oh god oh fuck please end my suffering,True,oh god oh fuck please end my suffering
89267,img/89267.png,0,dishwasher is broken? then wash it by hand,True,dishwasher is broken? then wash it by hand
42503,img/42503.png,1,inbreeding it's dangerous and wrong i stand here as living proof,True,inbreeding it's dangerous and wrong i stand here as living proof
50413,img/50413.png,0,i was going to paint my bathroom door but my girlfriend was dead against it,True,i was going to paint my bathroom door but my girlfriend was dead against it
40372,img/40372.png,0,when the fbi raids your house and catches you nutting to 24 petabytes of child porn wonderful weather we're having,True,when the fbi raids your house and catches you nutting to 24 petabytes of child porn wonderful weather we're having
4719,img/04719.png,0,how you see it how the turkey sees it,True,how you see it how the turkey sees it
64175,img/64175.png,0,"felt cute, might go sit down to pee idk",True,"felt cute, might go sit down to pee idk"
36910,img/36910.png,0,"at first i couldn't shoot then i thought ""shit... that's how i'd want to go!",True,"at first i couldn't shoot then i thought ""shit... that's how i'd want to go!"
26085,img/26085.png,0,when i say i gotta go to the bathroom,True,when i say i gotta go to the bathroom
39158,img/39158.png,0,people always working,True,people always working
10692,img/10692.png,0,this piggy just wants to say have a wonderful day!,True,this piggy just wants to say have a wonderful day!
71396,img/71396.png,1,"stand your ground law. i said ""nibber get"" .",True,"stand your ground law. i said ""nibber get"" ."
29851,img/29851.png,1,how dark is your humor? me:,True,how dark is your humor? me:
84537,img/84537.png,1,this steak is so black it stole my television,True,this steak is so black it stole my television
43085,img/43085.png,1,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",True,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
58329,img/58329.png,0,the bald eagle represents the strength and freedom of america,True,the bald eagle represents the strength and freedom of america
57630,img/57630.png,1,best holiday gift for muslims,True,best holiday gift for muslims
21089,img/21089.png,1,when you and your homie load each other's dishwashers,True,when you and your homie load each other's dishwashers
87261,img/87261.png,1,how many nails are there in a lesbian's coffin? none. it's all tongue and groove,True,how many nails are there in a lesbian's coffin? none. it's all tongue and groove
91872,img/91872.png,0,the world calls it: love. god calls it: abomination,True,the world calls it: love. god calls it: abomination
50471,img/50471.png,1,"spanish word of the day ""texas"" my fren always texas me when i'm not home wondering where i'm at!",True,"spanish word of the day ""texas"" my fren always texas me when i'm not home wondering where i'm at!"
75230,img/75230.png,0,how to remember kid in hot car keep 2nd road beer with them!,True,how to remember kid in hot car keep 2nd road beer with them!
81349,img/81349.png,0,when you convert your dishwasher into a weed eater,True,when you convert your dishwasher into a weed eater
69708,img/69708.png,0,goes on a date gets stood up,True,goes on a date gets stood up
83607,img/83607.png,0,"your sense of humor is so dark, people are worried about you",True,"your sense of humor is so dark, people are worried about you"
40216,img/40216.png,1,racing for pink slips in africa,True,racing for pink slips in africa
18296,img/18296.png,1,your milkshake brings all the tards to the yard,True,your milkshake brings all the tards to the yard
8147,img/08147.png,0,when you are back home from cheating,True,when you are back home from cheating
59743,img/59743.png,0,gas yourself,True,gas yourself
72638,img/72638.png,0,only a few understand what it's like to be 19 and write your own will,True,only a few understand what it's like to be 19 and write your own will
69520,img/69520.png,1,those fucking russians,True,those fucking russians
12086,img/12086.png,1,i just wanna show you something comment what you think he's gonna show this goat fucker??,True,i just wanna show you something comment what you think he's gonna show this goat fucker??
26419,img/26419.png,0,we can never undo the horrible acts he has commited,True,we can never undo the horrible acts he has commited
10839,img/10839.png,0,hitler wanted this embarrassing photo of him destroyed,True,hitler wanted this embarrassing photo of him destroyed
98154,img/98154.png,0,time for my 100th selfie of the day,True,time for my 100th selfie of the day
75382,img/75382.png,1,it's not a hijab it's a diaper for people with shit for brains,True,it's not a hijab it's a diaper for people with shit for brains
38109,img/38109.png,0,for what turn down,True,for what turn down
36240,img/36240.png,0,happy age advancement day i suppose congratulations are in order?,True,happy age advancement day i suppose congratulations are in order?
34960,img/34960.png,0,families saying goodbye to their loved ones from the other side of the mexican border,True,families saying goodbye to their loved ones from the other side of the mexican border
50263,img/50263.png,0,"i'm not racist, racism is a crime and crime is for them",True,"i'm not racist, racism is a crime and crime is for them"
70865,img/70865.png,0,you know you're getting older when you walk by 3 priests and don't even get a handshake,True,you know you're getting older when you walk by 3 priests and don't even get a handshake
98756,img/98756.png,1,this dude wants to use the same restroom as your daughter liberals call you a bigot if you object,True,this dude wants to use the same restroom as your daughter liberals call you a bigot if you object
32490,img/32490.png,0,"me giving nicknames to men who have wasted my time: we will call you, ""almost.""",True,"me giving nicknames to men who have wasted my time: we will call you, ""almost."""
34587,img/34587.png,0,having a romantice night in can help keep the relationship alive,True,having a romantice night in can help keep the relationship alive
29507,img/29507.png,0,even babies love nikes,True,even babies love nikes
10493,img/10493.png,0,"stevie wonder is ""wonder""ful",True,"stevie wonder is ""wonder""ful"
19507,img/19507.png,0,who listens to ariana grande's music!,True,who listens to ariana grande's music!
60841,img/60841.png,1,why do jewish men like to watch porn movies backwards? they like the part where the hooker gives the money back,True,why do jewish men like to watch porn movies backwards? they like the part where the hooker gives the money back
21957,img/21957.png,1,you don't hate women and minorities? bro that's pretty cringe,True,you don't hate women and minorities? bro that's pretty cringe
30518,img/30518.png,0,the dna test results say... you're a cunt,True,the dna test results say... you're a cunt
87649,img/87649.png,0,a group of dogs,True,a group of dogs
12495,img/12495.png,0,metalhead doing laundry..,True,metalhead doing laundry..
48739,img/48739.png,1,happy birthday the mexicans will pay for your birthday cake,True,happy birthday the mexicans will pay for your birthday cake
26409,img/26409.png,0,they arent bad if you raise them properly same goes for pitbulls,True,they arent bad if you raise them properly same goes for pitbulls
40629,img/40629.png,0,hey there,True,hey there
94860,img/94860.png,0,you know it's going to be a serious blow job when he puts his hair up in a manbun,True,you know it's going to be a serious blow job when he puts his hair up in a manbun
61492,img/61492.png,0,serving food at the local farm cafe,True,serving food at the local farm cafe
75092,img/75092.png,1,lesbian trans woman? ain't that just a regualr guy?,True,lesbian trans woman? ain't that just a regualr guy?
7463,img/07463.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
23048,img/23048.png,0,everyone is welcomed to this country,True,everyone is welcomed to this country
20146,img/20146.png,0,six months ago i couldn't spell kongris now lare one!!!,True,six months ago i couldn't spell kongris now lare one!!!
9615,img/09615.png,0,met gala celebration,True,met gala celebration
29574,img/29574.png,1,when your chinese food shows up completely uncooked,True,when your chinese food shows up completely uncooked
15846,img/15846.png,1,"america in 2045 ""grandpa...why didn't you stop them?!""",True,"america in 2045 ""grandpa...why didn't you stop them?!"""
62301,img/62301.png,0,remember behind every one of us is a policeman,True,remember behind every one of us is a policeman
31205,img/31205.png,0,yall got any more of them episodes,True,yall got any more of them episodes
61250,img/61250.png,0,"go on, jump in only will kill a few its ok, let them in only will kill a few",True,"go on, jump in only will kill a few its ok, let them in only will kill a few"
16849,img/16849.png,1,shame on you fork tongued devils,True,shame on you fork tongued devils
47136,img/47136.png,1,money money money!!!,True,money money money!!!
79581,img/79581.png,0,"big bird's species were mostly scavengers. but like the turkey vulture, they would attack weakened prey",True,"big bird's species were mostly scavengers. but like the turkey vulture, they would attack weakened prey"
27405,img/27405.png,0,halal... is it meat you're looking for?,True,halal... is it meat you're looking for?
68429,img/68429.png,0,it doesn't matter if you unlike my picture i already got the notification,True,it doesn't matter if you unlike my picture i already got the notification
9827,img/09827.png,0,the enemy within linda sarsour ocasio-cortez ilhan omar rashida tlaib the enemy has infiltrated congress,True,the enemy within linda sarsour ocasio-cortez ilhan omar rashida tlaib the enemy has infiltrated congress
67195,img/67195.png,0,there's no better time to combine out efftorts than now! blacks whites team - together everyone achieves more,True,there's no better time to combine out efftorts than now! blacks whites team - together everyone achieves more
94356,img/94356.png,0,an all female muslim rock band,True,an all female muslim rock band
29475,img/29475.png,0,you get 10 times more chicks than me? 10 times o is o,True,you get 10 times more chicks than me? 10 times o is o
13276,img/13276.png,0,feminist: we're equally upset about this line me *agreeing intensifies*,True,feminist: we're equally upset about this line me *agreeing intensifies*
34180,img/34180.png,1,when you call that one dike bro by accident,True,when you call that one dike bro by accident
12754,img/12754.png,0,i am full! that pho was good !,True,i am full! that pho was good !
65829,img/65829.png,0,"about these ""russians"", do you see them often? are they in the room with us now?",True,"about these ""russians"", do you see them often? are they in the room with us now?"
87149,img/87149.png,1,follow my allah or he kill you moderate muslim follow my allah or i kill you! radical muslim,True,follow my allah or he kill you moderate muslim follow my allah or i kill you! radical muslim
46980,img/46980.png,0,"here's all 3 shooters... the garlic festival, el paso and dayton ...eerily similar in looks. are you awake yet?",True,"here's all 3 shooters... the garlic festival, el paso and dayton ...eerily similar in looks. are you awake yet?"
91367,img/91367.png,1,"are all terrorists muslim? no, some are democrats",True,"are all terrorists muslim? no, some are democrats"
76098,img/76098.png,0,a rare image of atomic bomb testing,True,a rare image of atomic bomb testing
16537,img/16537.png,0,how many breaths do i have to take before i'm safe from democrats?,True,how many breaths do i have to take before i'm safe from democrats?
51682,img/51682.png,1,got crap for brains??? make sure you wear your diaper,True,got crap for brains??? make sure you wear your diaper
49021,img/49021.png,0,he said he was a biker but then he pulled up on a can-am spyder wearing a sons of anarchy hoodie,True,he said he was a biker but then he pulled up on a can-am spyder wearing a sons of anarchy hoodie
80154,img/80154.png,0,"i just realized my life turned out better than yours checkmate, bitch",True,"i just realized my life turned out better than yours checkmate, bitch"
23071,img/23071.png,0,when you don't have to see your ex future mother-in-law anymore,True,when you don't have to see your ex future mother-in-law anymore
48103,img/48103.png,0,best thing about her blowjob?... you know shes gonna swallow!!!,True,best thing about her blowjob?... you know shes gonna swallow!!!
62158,img/62158.png,0,we've been at peace with japan since 1945 time to make peace with islam,True,we've been at peace with japan since 1945 time to make peace with islam
37459,img/37459.png,0,"lash christmas, i gave you my heart... but the very necks day. you gave it away!",True,"lash christmas, i gave you my heart... but the very necks day. you gave it away!"
26903,img/26903.png,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""",True,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?"""
47596,img/47596.png,1,porki comment army in action against india,True,porki comment army in action against india
93728,img/93728.png,1,dirty immigrant scum,True,dirty immigrant scum
67142,img/67142.png,0,baby look like he pay his own child support,True,baby look like he pay his own child support
52837,img/52837.png,1,removes polish with chemicals no one bats an eye removes polish with chemicals everyone loses their shit,True,removes polish with chemicals no one bats an eye removes polish with chemicals everyone loses their shit
37214,img/37214.png,0,u gotta be prepared for disloyal sh*t no matter how loyal u are to a person,True,u gotta be prepared for disloyal sh*t no matter how loyal u are to a person
61948,img/61948.png,1,when your little car bomber brings home his first girlfriend,True,when your little car bomber brings home his first girlfriend
9843,img/09843.png,1,laughs in throwing gays from tall buildings!,True,laughs in throwing gays from tall buildings!
70825,img/70825.png,0,trail mix? you mean m&ms with obstacles,True,trail mix? you mean m&ms with obstacles
85439,img/85439.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,True,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me
21809,img/21809.png,0,#unapologetically afrikan harvey weinstein settles for $44 million but cosby was given no such option,True,#unapologetically afrikan harvey weinstein settles for $44 million but cosby was given no such option
85461,img/85461.png,1,racing for pink slips in africa,True,racing for pink slips in africa
20435,img/20435.png,0,kids playing in the backyard,True,kids playing in the backyard
30142,img/30142.png,0,when your friends find your mugshot online,True,when your friends find your mugshot online
71309,img/71309.png,0,hello there,True,hello there
25401,img/25401.png,1,"the standard hood team a clown, a thief, a dyke, and a fat ugly funny fucker",True,"the standard hood team a clown, a thief, a dyke, and a fat ugly funny fucker"
39560,img/39560.png,0,"""if you see anybody from trump's cabinet in a restaurant, in a department store, at a gasoline station... you create a crowd and push back and tell them they're not welcome anywhere"" maxine waters june 24, 2018",True,"""if you see anybody from trump's cabinet in a restaurant, in a department store, at a gasoline station... you create a crowd and push back and tell them they're not welcome anywhere"" maxine waters june 24, 2018"
45609,img/45609.png,0,loses hair from chemo doesn't have to shave pussy,True,loses hair from chemo doesn't have to shave pussy
86437,img/86437.png,0,post your most offensive memes winner gets a 30 day vacation who dares win?,True,post your most offensive memes winner gets a 30 day vacation who dares win?
45297,img/45297.png,1,radical muslim follow my allah or i kill you! moderate muslim follow my allah or he kill you,True,radical muslim follow my allah or i kill you! moderate muslim follow my allah or he kill you
54301,img/54301.png,1,"i have a question for the white man, i would like to travel, so i can suggest know if he likes sex and he go fuck himself",True,"i have a question for the white man, i would like to travel, so i can suggest know if he likes sex and he go fuck himself"
51687,img/51687.png,0,when you finger an arab girl,True,when you finger an arab girl
49168,img/49168.png,0,i'll wait until mom and dad are on a date... and then crap on everything they hold dear,True,i'll wait until mom and dad are on a date... and then crap on everything they hold dear
29764,img/29764.png,0,fuckyeah! halfday!,True,fuckyeah! halfday!
54601,img/54601.png,0,i hope father jeffrey doesnt go in dry today,True,i hope father jeffrey doesnt go in dry today
63051,img/63051.png,0,life is like belgium some times you just have to march through it,True,life is like belgium some times you just have to march through it
75018,img/75018.png,0,when your history teacher starts talking about the holocaust,True,when your history teacher starts talking about the holocaust
65273,img/65273.png,1,only israelis can knocks the teeth out of a 6 yr old girl,True,only israelis can knocks the teeth out of a 6 yr old girl
5214,img/05214.png,1,pull up your pants and back away from the goat!!,True,pull up your pants and back away from the goat!!
72358,img/72358.png,0,rich theft '' '',True,rich theft '' ''
36429,img/36429.png,0,"this man was accused of raping his 16 y old daughters friend and all he had to do was deny the accusations thenthe girl committed suicide because they said she was lying, the democrats protected this pos",True,"this man was accused of raping his 16 y old daughters friend and all he had to do was deny the accusations thenthe girl committed suicide because they said she was lying, the democrats protected this pos"
1576,img/01576.png,0,when your ex ask you for help,True,when your ex ask you for help
10345,img/10345.png,0,images of german leaders and soldiers of ww2,True,images of german leaders and soldiers of ww2
13602,img/13602.png,0,when someone is trying to convince you that a fetus is a living baby but you really don't have a problem with killing a living baby either,True,when someone is trying to convince you that a fetus is a living baby but you really don't have a problem with killing a living baby either
48936,img/48936.png,0,"jfk jr was declared the front runner for the ny senate seat in 1999 days later his plane crashed, making hillary clinton the newly elected senator",True,"jfk jr was declared the front runner for the ny senate seat in 1999 days later his plane crashed, making hillary clinton the newly elected senator"
41637,img/41637.png,0,saddle up motherfuckers it's time to draw,True,saddle up motherfuckers it's time to draw
36092,img/36092.png,0,who is it and what do they do,True,who is it and what do they do
18963,img/18963.png,1,i believe racism is just like black people it shouldn't exist,True,i believe racism is just like black people it shouldn't exist
41769,img/41769.png,0,when you feel confident in yourself no matter the circumstances,True,when you feel confident in yourself no matter the circumstances
27048,img/27048.png,0,handjobs sold seperately,True,handjobs sold seperately
74310,img/74310.png,0,shhhhhhh don't make this weird,True,shhhhhhh don't make this weird
65087,img/65087.png,0,when you're the gay friend and also the meme lord,True,when you're the gay friend and also the meme lord
52978,img/52978.png,0,trump screamed at nbc for using this pic of him he hates it. don't spread it around the internet anymore,True,trump screamed at nbc for using this pic of him he hates it. don't spread it around the internet anymore
94620,img/94620.png,0,we now have reason to believe trump ripped the tag off his matress in 1987,True,we now have reason to believe trump ripped the tag off his matress in 1987
41086,img/41086.png,1,when you're feeling horny asf but your habibi is on periods let's try a ____ goat,True,when you're feeling horny asf but your habibi is on periods let's try a ____ goat
19248,img/19248.png,0,democrats have found another potential candidate for 2020!,True,democrats have found another potential candidate for 2020!
43527,img/43527.png,0,this is dr kings famous i have a dream speech,True,this is dr kings famous i have a dream speech
46172,img/46172.png,0,how we see muslims how muslims see us,True,how we see muslims how muslims see us
71095,img/71095.png,1,"hijab babrie comes with stones, shovel and removable head",True,"hijab babrie comes with stones, shovel and removable head"
61859,img/61859.png,1,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,True,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich
50149,img/50149.png,1,ever read something so stupid it gives you forest whitaker eye,True,ever read something so stupid it gives you forest whitaker eye
37204,img/37204.png,0,moses and the 10 commandments,True,moses and the 10 commandments
25170,img/25170.png,0,my husband is always pushing me around... and talking behind my back,True,my husband is always pushing me around... and talking behind my back
30591,img/30591.png,0,i hate snow it's white and on my land,True,i hate snow it's white and on my land
98157,img/98157.png,0,when the weekend hits vs. monday morning,True,when the weekend hits vs. monday morning
15064,img/15064.png,1,"i'm uncertain where i stand on abortion. i like killing babies, but hate the idea of giving women a choice",True,"i'm uncertain where i stand on abortion. i like killing babies, but hate the idea of giving women a choice"
94786,img/94786.png,0,i can still smell the ford you drive,True,i can still smell the ford you drive
32650,img/32650.png,0,drinking wine is bad drinking camel piss is good,True,drinking wine is bad drinking camel piss is good
34078,img/34078.png,1,the only answer the only solution,True,the only answer the only solution
29148,img/29148.png,0,"don't like me? i don't i care, it's still a beautiful day in my neighborhood",True,"don't like me? i don't i care, it's still a beautiful day in my neighborhood"
38251,img/38251.png,0,"i don't always speak my mind, but when i do, i sound like a damn idiot",True,"i don't always speak my mind, but when i do, i sound like a damn idiot"
74920,img/74920.png,0,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off,True,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off
65240,img/65240.png,1,wing wing wing herro? thats racist!,True,wing wing wing herro? thats racist!
91270,img/91270.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
37819,img/37819.png,0,big and beautiful,True,big and beautiful
45691,img/45691.png,1,"call me ""sir"" one more time and i'll show you a sir! macho ma'am tranny savage",True,"call me ""sir"" one more time and i'll show you a sir! macho ma'am tranny savage"
62710,img/62710.png,1,what's shibe's favorite thing to eat? n_ggers a: nuggers,True,what's shibe's favorite thing to eat? n_ggers a: nuggers
76214,img/76214.png,1,whatever this is.. it's an auburn fan,True,whatever this is.. it's an auburn fan
